,particle_index,charge,name,version
17,17,0.09809999897874691,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,0.20152999445594647,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.7534400226195922,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,0.20454999789394238,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,0.3558700083176026,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,0.3558700083176026,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,0.05390999823607303,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,0.05390999823607303,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,0.04994999974764682,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.04994999974764682,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
27,27,0.05268999919093944,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
28,28,0.05268999919093944,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
29,29,0.3234800098816285,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
30,30,0.3601199983040223,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
31,31,0.06848999842799999,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
32,32,0.06848999842799999,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
33,33,0.06561999752916195,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
34,34,0.06561999752916195,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
35,35,0.06016999840535022,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
36,36,0.06016999840535022,0,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
0,0,-0.9114999772628417,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
1,1,0.16355000421203472,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
2,2,0.02260000057317115,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
3,3,-0.08141999706827305,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
4,4,-0.10215000078283451,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
5,5,0.19953000530399181,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
6,6,-0.7573699952682128,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
7,7,0.6649600265900025,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
8,8,-0.7009599806388488,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
9,9,0.6462500093857179,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
10,10,-0.3768100143989196,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
11,11,-0.26892998829685355,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
12,12,0.7682999967018495,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
13,13,-0.6312100292762389,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
14,14,-0.47312000408970023,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
15,15,0.6560099719444642,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
16,16,-0.6654700042327514,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
17,17,0.09809999897874691,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,0.20152999445594647,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.7534400226195922,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,0.20454999789394238,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,0.3558700083176026,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,0.3558700083176026,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,0.05390999823607303,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,0.05390999823607303,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,0.04994999974764682,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.04994999974764682,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
27,27,0.05268999919093944,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
28,28,0.05268999919093944,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
29,29,0.3234800098816285,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
30,30,0.3601199983040223,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
31,31,0.06848999842799999,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
32,32,0.06848999842799999,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
33,33,0.06561999752916195,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
34,34,0.06561999752916195,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
35,35,0.06016999840535022,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
36,36,0.06016999840535022,0,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
0,0,-0.9114999772628417,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
1,1,0.16355000421203472,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
2,2,0.02260000057317115,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
3,3,-0.08141999706827305,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
4,4,-0.10215000078283451,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
5,5,0.19953000530399181,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
6,6,-0.7573699952682128,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
7,7,0.6649600265900025,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
8,8,-0.7009599806388488,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
9,9,0.6462500093857179,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
10,10,-0.3768100143989196,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
11,11,-0.26892998829685355,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
12,12,0.7682999967018495,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
13,13,-0.6312100292762389,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
14,14,-0.47312000408970023,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
15,15,0.6560099719444642,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
16,16,-0.6654700042327514,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
17,17,0.09809999897874691,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,0.20152999445594647,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.7534400226195922,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,0.20454999789394238,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,0.3558700083176026,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,0.3558700083176026,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,0.05390999823607303,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,0.05390999823607303,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,0.04994999974764682,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.04994999974764682,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
27,27,0.05268999919093944,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
28,28,0.05268999919093944,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
29,29,0.3234800098816285,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
30,30,0.3601199983040223,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
31,31,0.06848999842799999,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
32,32,0.06848999842799999,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
33,33,0.06561999752916195,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
34,34,0.06561999752916195,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
35,35,0.06016999840535022,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
36,36,0.06016999840535022,0,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
0,0,-0.11204999703913927,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
1,1,0.057330000959336755,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
2,2,0.08666999619454145,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
3,3,0.0844300014898181,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
4,4,-0.398880005069077,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
5,5,0.09556999783962965,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
6,6,-0.1404000075533986,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
7,7,-0.06667000073939562,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
8,8,-0.18515999633818864,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
9,9,0.6907899973914027,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
10,10,-0.2391899975016713,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
11,11,-0.2391899975016713,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
12,12,-0.2391899975016713,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
13,13,-0.015289999730885028,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
14,14,0.15761999767273666,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
15,15,-0.6011199953034521,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
16,16,-0.1535000057891011,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
17,17,0.7517200110480189,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,-0.5819100143387914,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.16200000066310166,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,-0.04718999955803156,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,-0.10162000376731158,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,-0.0504800008609891,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,-0.16744999606162309,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,-0.02342000063508749,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,-0.3298499884083867,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.6820700166746974,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
27,27,-0.9767500163987279,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
28,28,-0.7382599713280797,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
29,29,0.4787299929186702,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
30,30,0.3004699943587184,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
31,31,-0.4782800080254674,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
32,32,0.10350000094622373,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
33,33,0.05891999956220388,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
34,34,0.05891999956220388,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
35,35,0.05891999956220388,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
36,36,0.06964000295847654,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
37,37,0.06964000295847654,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
38,38,0.17139999549835921,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
39,39,0.15744000654667617,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
40,40,0.0508500000461936,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
41,41,0.0508500000461936,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
42,42,0.41051000338047744,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
43,43,0.1594099996611476,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
44,44,0.14217999558895827,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
45,45,0.1407800016924739,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
46,46,0.4349699912592769,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
47,47,0.4349699912592769,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
48,48,0.03324000146239996,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
49,49,0.05631000157445669,1,from-interchange_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
0,0,-0.11204999703913927,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
1,1,0.057330000959336755,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
2,2,0.08666999619454145,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
3,3,0.0844300014898181,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
4,4,-0.398880005069077,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
5,5,0.09556999783962965,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
6,6,-0.1404000075533986,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
7,7,-0.06667000073939562,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
8,8,-0.18515999633818864,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
9,9,0.6907899973914027,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
10,10,-0.2391899975016713,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
11,11,-0.2391899975016713,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
12,12,-0.2391899975016713,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
13,13,-0.015289999730885028,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
14,14,0.15761999767273666,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
15,15,-0.6011199953034521,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
16,16,-0.1535000057891011,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
17,17,0.7517200110480189,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,-0.5819100143387914,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.16200000066310166,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,-0.04718999955803156,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,-0.10162000376731158,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,-0.0504800008609891,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,-0.16744999606162309,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,-0.02342000063508749,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,-0.3298499884083867,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.6820700166746974,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
27,27,-0.9767500163987279,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
28,28,-0.7382599713280797,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
29,29,0.4787299929186702,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
30,30,0.3004699943587184,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
31,31,-0.4782800080254674,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
32,32,0.10350000094622373,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
33,33,0.05891999956220388,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
34,34,0.05891999956220388,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
35,35,0.05891999956220388,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
36,36,0.06964000295847654,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
37,37,0.06964000295847654,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
38,38,0.17139999549835921,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
39,39,0.15744000654667617,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
40,40,0.0508500000461936,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
41,41,0.0508500000461936,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
42,42,0.41051000338047744,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
43,43,0.1594099996611476,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
44,44,0.14217999558895827,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
45,45,0.1407800016924739,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
46,46,0.4349699912592769,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
47,47,0.4349699912592769,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
48,48,0.03324000146239996,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
49,49,0.05631000157445669,1,from-toolkit_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
0,0,-0.11204999703913927,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
1,1,0.057330000959336755,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
2,2,0.08666999619454145,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
3,3,0.0844300014898181,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
4,4,-0.398880005069077,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
5,5,0.09556999783962965,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
6,6,-0.1404000075533986,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
7,7,-0.06667000073939562,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
8,8,-0.18515999633818864,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
9,9,0.6907899973914027,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
10,10,-0.2391899975016713,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
11,11,-0.2391899975016713,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
12,12,-0.2391899975016713,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
13,13,-0.015289999730885028,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
14,14,0.15761999767273666,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
15,15,-0.6011199953034521,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
16,16,-0.1535000057891011,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
17,17,0.7517200110480189,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
18,18,-0.5819100143387914,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
19,19,-0.16200000066310166,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
20,20,-0.04718999955803156,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
21,21,-0.10162000376731158,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
22,22,-0.0504800008609891,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
23,23,-0.16744999606162309,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
24,24,-0.02342000063508749,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
25,25,-0.3298499884083867,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
26,26,0.6820700166746974,1,original_topology_toolkit-0.10.1+102.g57a442b5_interchange-v0.2.0-alpha.5
