,particle_index,charge,name,version
24,24,-0.02342000063508749,1,original_topology_v0.10
25,25,-0.3298499884083867,1,original_topology_v0.10
26,26,0.6820700166746974,1,original_topology_v0.10
27,27,-0.9767500163987279,1,original_topology_v0.10
28,28,-0.7382599713280797,1,original_topology_v0.10
29,29,0.4787299929186702,1,original_topology_v0.10
30,30,0.3004699943587184,1,original_topology_v0.10
31,31,-0.4782800080254674,1,original_topology_v0.10
32,32,0.10350000094622373,1,original_topology_v0.10
33,33,0.05891999956220388,1,original_topology_v0.10
34,34,0.05891999956220388,1,original_topology_v0.10
35,35,0.05891999956220388,1,original_topology_v0.10
36,36,0.06964000295847654,1,original_topology_v0.10
37,37,0.06964000295847654,1,original_topology_v0.10
38,38,0.17139999549835921,1,original_topology_v0.10
39,39,0.15744000654667617,1,original_topology_v0.10
40,40,0.0508500000461936,1,original_topology_v0.10
41,41,0.0508500000461936,1,original_topology_v0.10
42,42,0.41051000338047744,1,original_topology_v0.10
43,43,0.1594099996611476,1,original_topology_v0.10
44,44,0.14217999558895827,1,original_topology_v0.10
45,45,0.1407800016924739,1,original_topology_v0.10
46,46,0.4349699912592769,1,original_topology_v0.10
47,47,0.4349699912592769,1,original_topology_v0.10
48,48,0.03324000146239996,1,original_topology_v0.10
49,49,0.05631000157445669,1,original_topology_v0.10
0,0,0.12174000003590034,2,interchange-v0.1.4
1,1,-0.3443900032971914,2,interchange-v0.1.4
2,2,0.06277000316633628,2,interchange-v0.1.4
3,3,-0.11615999630437447,2,interchange-v0.1.4
4,4,-0.1722899957631643,2,interchange-v0.1.4
5,5,0.14537000813736364,2,interchange-v0.1.4
6,6,-0.6861100181077535,2,interchange-v0.1.4
7,7,0.7602700010801737,2,interchange-v0.1.4
8,8,-0.712289987418514,2,interchange-v0.1.4
9,9,0.31136000314011025,2,interchange-v0.1.4
10,10,0.6041899935270731,2,interchange-v0.1.4
11,11,-0.7449300273393209,2,interchange-v0.1.4
12,12,0.21016000368847296,2,interchange-v0.1.4
13,13,0.24574999668850347,2,interchange-v0.1.4
14,14,-0.13017999968276575,2,interchange-v0.1.4
15,15,0.12834000745071814,2,interchange-v0.1.4
16,16,-0.4153900130723531,2,interchange-v0.1.4
17,17,0.12834000745071814,2,interchange-v0.1.4
18,18,-0.13017999968276575,2,interchange-v0.1.4
19,19,-0.6118100269769247,2,interchange-v0.1.4
20,20,0.05128000089182304,2,interchange-v0.1.4
21,21,-0.1399999990199621,2,interchange-v0.1.4
22,22,0.09790000477089332,2,interchange-v0.1.4
23,23,-0.5734599812959249,2,interchange-v0.1.4
24,24,-0.1343300028775747,2,interchange-v0.1.4
25,25,0.09498000302566932,2,interchange-v0.1.4
26,26,-0.3412500008081014,2,interchange-v0.1.4
27,27,0.11964000174059318,2,interchange-v0.1.4
28,28,0.04152999975933479,2,interchange-v0.1.4
29,29,0.04152999975933479,2,interchange-v0.1.4
30,30,0.04152999975933479,2,interchange-v0.1.4
31,31,0.14746000030292913,2,interchange-v0.1.4
32,32,0.1353400067354624,2,interchange-v0.1.4
33,33,0.43753999629272866,2,interchange-v0.1.4
34,34,0.048579999890465006,2,interchange-v0.1.4
35,35,0.048579999890465006,2,interchange-v0.1.4
36,36,0.048579999890465006,2,interchange-v0.1.4
37,37,0.07592000224842475,2,interchange-v0.1.4
38,38,0.05963000067724632,2,interchange-v0.1.4
39,39,0.05963000067724632,2,interchange-v0.1.4
40,40,0.049960000153917536,2,interchange-v0.1.4
41,41,0.049960000153917536,2,interchange-v0.1.4
42,42,0.049960000153917536,2,interchange-v0.1.4
43,43,0.049960000153917536,2,interchange-v0.1.4
44,44,0.05963000067724632,2,interchange-v0.1.4
45,45,0.05963000067724632,2,interchange-v0.1.4
46,46,0.17839999654545233,2,interchange-v0.1.4
47,47,0.18780000665440008,2,interchange-v0.1.4
48,48,0.17229999759449408,2,interchange-v0.1.4
49,49,0.042410002734798655,2,interchange-v0.1.4
50,50,0.042410002734798655,2,interchange-v0.1.4
51,51,0.042410002734798655,2,interchange-v0.1.4
0,0,0.11593999663511148,2,original_topology_v0.10
1,1,-0.3305799966104902,2,original_topology_v0.10
2,2,0.06999999979654184,2,original_topology_v0.10
3,3,-0.13273000767311224,2,original_topology_v0.10
4,4,-0.13214999487480292,2,original_topology_v0.10
5,5,0.13687999496379724,2,original_topology_v0.10
6,6,-0.6927099828966535,2,original_topology_v0.10
7,7,0.7653899783841692,2,original_topology_v0.10
8,8,-0.7082099919565595,2,original_topology_v0.10
9,9,0.33127999255576956,2,original_topology_v0.10
10,10,0.5877100224248492,2,original_topology_v0.10
11,11,-0.7492600088365949,2,original_topology_v0.10
12,12,0.20852999339023462,2,original_topology_v0.10
13,13,0.24196000347057214,2,original_topology_v0.10
14,14,-0.1296200012215055,2,original_topology_v0.10
15,15,0.12698000619331232,2,original_topology_v0.10
16,16,-0.41437000086387765,2,original_topology_v0.10
17,17,0.12698000619331232,2,original_topology_v0.10
18,18,-0.1296200012215055,2,original_topology_v0.10
19,19,-0.5926499967821516,2,original_topology_v0.10
20,20,0.032219998037012726,2,original_topology_v0.10
21,21,-0.1138700028308309,2,original_topology_v0.10
22,22,0.07738999972263208,2,original_topology_v0.10
23,23,-0.5623099808939375,2,original_topology_v0.10
24,24,-0.17358000626644263,2,original_topology_v0.10
25,25,0.09899999896207681,2,original_topology_v0.10
26,26,-0.3375000064619459,2,original_topology_v0.10
27,27,0.1183300013295733,2,original_topology_v0.10
28,28,0.04250999862471452,2,original_topology_v0.10
29,29,0.04250999862471452,2,original_topology_v0.10
30,30,0.04250999862471452,2,original_topology_v0.10
31,31,0.14731000313678613,2,original_topology_v0.10
32,32,0.15759999999919763,2,original_topology_v0.10
33,33,0.44359999844947684,2,original_topology_v0.10
34,34,0.04481999898472658,2,original_topology_v0.10
35,35,0.04481999898472658,2,original_topology_v0.10
36,36,0.04481999898472658,2,original_topology_v0.10
37,37,0.07118000039974084,2,original_topology_v0.10
38,38,0.05978999981799951,2,original_topology_v0.10
39,39,0.05978999981799951,2,original_topology_v0.10
40,40,0.04910999858895174,2,original_topology_v0.10
41,41,0.04910999858895174,2,original_topology_v0.10
42,42,0.04910999858895174,2,original_topology_v0.10
43,43,0.04910999858895174,2,original_topology_v0.10
44,44,0.05978999981799951,2,original_topology_v0.10
45,45,0.05978999981799951,2,original_topology_v0.10
46,46,0.1792999948016726,2,original_topology_v0.10
47,47,0.1873700017682635,2,original_topology_v0.10
48,48,0.14914999852100244,2,original_topology_v0.10
49,49,0.04249000126639238,2,original_topology_v0.10
50,50,0.04249000126639238,2,original_topology_v0.10
51,51,0.04249000126639238,2,original_topology_v0.10
0,0,-0.13347999829798937,3,interchange-v0.1.4
1,1,-0.2370200015977025,3,interchange-v0.1.4
2,2,0.6417099825665354,3,interchange-v0.1.4
3,3,-0.5964999802783132,3,interchange-v0.1.4
4,4,-0.44319999296218154,3,interchange-v0.1.4
5,5,0.07442999552935362,3,interchange-v0.1.4
6,6,0.1489299974963069,3,interchange-v0.1.4
7,7,-0.7367500074580312,3,interchange-v0.1.4
8,8,0.15913000624626875,3,interchange-v0.1.4
9,9,0.09222000014036894,3,interchange-v0.1.4
10,10,-0.4781500108912587,3,interchange-v0.1.4
11,11,0.6275500051304698,3,interchange-v0.1.4
12,12,-0.5786899932101369,3,interchange-v0.1.4
13,13,0.1567099980637431,3,interchange-v0.1.4
14,14,-0.48508000452071426,3,interchange-v0.1.4
15,15,0.023129998855292797,3,interchange-v0.1.4
16,16,-0.17081999856978655,3,interchange-v0.1.4
17,17,-0.08070000339299441,3,interchange-v0.1.4
18,18,-0.06932000149041415,3,interchange-v0.1.4
19,19,-0.005880000852048397,3,interchange-v0.1.4
20,20,-0.07948000062257052,3,interchange-v0.1.4
21,21,0.03703999813646078,3,interchange-v0.1.4
22,22,-0.07779999900609255,3,interchange-v0.1.4
23,23,-0.13001999337226153,3,interchange-v0.1.4
24,24,0.10019999664276838,3,interchange-v0.1.4
25,25,0.09222000014036894,3,interchange-v0.1.4
26,26,0.15913000624626875,3,interchange-v0.1.4
27,27,0.07442999552935362,3,interchange-v0.1.4
28,28,0.129150002412498,3,interchange-v0.1.4
29,29,0.129150002412498,3,interchange-v0.1.4
30,30,0.13500000458210706,3,interchange-v0.1.4
31,31,0.06605999838560819,3,interchange-v0.1.4
32,32,0.06605999838560819,3,interchange-v0.1.4
33,33,0.04450999867171049,3,interchange-v0.1.4
34,34,0.0424900009855628,3,interchange-v0.1.4
35,35,0.0424900009855628,3,interchange-v0.1.4
36,36,0.06232999932020902,3,interchange-v0.1.4
37,37,0.06232999932020902,3,interchange-v0.1.4
38,38,0.08043000023812055,3,interchange-v0.1.4
39,39,0.08043000023812055,3,interchange-v0.1.4
40,40,0.1692299984022975,3,interchange-v0.1.4
41,41,0.162870003990829,3,interchange-v0.1.4
42,42,0.15435999553650617,3,interchange-v0.1.4
43,43,0.14741000454872846,3,interchange-v0.1.4
44,44,0.06232999932020902,3,interchange-v0.1.4
45,45,0.06232999932020902,3,interchange-v0.1.4
46,46,0.0424900009855628,3,interchange-v0.1.4
47,47,0.0424900009855628,3,interchange-v0.1.4
48,48,0.06605999838560819,3,interchange-v0.1.4
49,49,0.06605999838560819,3,interchange-v0.1.4
0,0,-0.1340799933113158,3,original_topology_v0.10
1,1,-0.23633000308647753,3,original_topology_v0.10
2,2,0.6405199760757386,3,original_topology_v0.10
3,3,-0.5938699846901,3,original_topology_v0.10
4,4,-0.4422900086082518,3,original_topology_v0.10
5,5,0.07400000041350722,3,original_topology_v0.10
6,6,0.14778000062331556,3,original_topology_v0.10
7,7,-0.7330099945701659,3,original_topology_v0.10
8,8,0.1559399957023561,3,original_topology_v0.10
9,9,0.0911099979840219,3,original_topology_v0.10
10,10,-0.47560998851433395,3,original_topology_v0.10
11,11,0.6363999838195741,3,original_topology_v0.10
12,12,-0.5741699939407409,3,original_topology_v0.10
13,13,0.1575700039230287,3,original_topology_v0.10
14,14,-0.48877999240532516,3,original_topology_v0.10
15,15,0.03327999955043197,3,original_topology_v0.10
16,16,-0.18032999390736223,3,original_topology_v0.10
17,17,-0.08269000107422471,3,original_topology_v0.10
18,18,-0.06837999874725938,3,original_topology_v0.10
19,19,-0.008000000920146704,3,original_topology_v0.10
20,20,-0.07947000170126557,3,original_topology_v0.10
21,21,0.03677000051364303,3,original_topology_v0.10
22,22,-0.07728999907150864,3,original_topology_v0.10
23,23,-0.13617000037804247,3,original_topology_v0.10
24,24,0.0940299997292459,3,original_topology_v0.10
25,25,0.0911099979840219,3,original_topology_v0.10
26,26,0.1559399957023561,3,original_topology_v0.10
27,27,0.07400000041350722,3,original_topology_v0.10
28,28,0.12912000661715864,3,original_topology_v0.10
29,29,0.12912000661715864,3,original_topology_v0.10
30,30,0.13613000458106397,3,original_topology_v0.10
31,31,0.06571999883279205,3,original_topology_v0.10
32,32,0.06571999883279205,3,original_topology_v0.10
33,33,0.044199998881667854,3,original_topology_v0.10
34,34,0.04318999817594886,3,original_topology_v0.10
35,35,0.04318999817594886,3,original_topology_v0.10
36,36,0.06317000037059188,3,original_topology_v0.10
37,37,0.06317000037059188,3,original_topology_v0.10
38,38,0.0777999976836145,3,original_topology_v0.10
39,39,0.0777999976836145,3,original_topology_v0.10
40,40,0.17496000176295637,3,original_topology_v0.10
41,41,0.16362999325618147,3,original_topology_v0.10
42,42,0.15477999990805982,3,original_topology_v0.10
43,43,0.14616000598296522,3,original_topology_v0.10
44,44,0.06317000037059188,3,original_topology_v0.10
45,45,0.06317000037059188,3,original_topology_v0.10
46,46,0.04318999817594886,3,original_topology_v0.10
47,47,0.04318999817594886,3,original_topology_v0.10
48,48,0.06571999883279205,3,original_topology_v0.10
49,49,0.06571999883279205,3,original_topology_v0.10
0,0,-0.634890020799798,4,interchange-v0.1.4
1,1,0.7569500198839484,4,interchange-v0.1.4
2,2,-0.3060700008393945,4,interchange-v0.1.4
3,3,0.10939999579175098,4,interchange-v0.1.4
4,4,0.33590999155028445,4,interchange-v0.1.4
5,5,0.09481000064595325,4,interchange-v0.1.4
6,6,-0.3153600105764093,4,interchange-v0.1.4
7,7,0.10843999593241795,4,interchange-v0.1.4
8,8,-0.15521000416294947,4,interchange-v0.1.4
9,9,-0.131559998703164,4,interchange-v0.1.4
10,10,0.09203000276072605,4,interchange-v0.1.4
11,11,-0.14127999634758845,4,interchange-v0.1.4
12,12,-0.131559998703164,4,interchange-v0.1.4
13,13,-0.15521000416294947,4,interchange-v0.1.4
14,14,-0.6059299716474237,4,interchange-v0.1.4
15,15,0.37775999217017275,4,interchange-v0.1.4
16,16,-0.12566000313774958,4,interchange-v0.1.4
17,17,0.1048400020478545,4,interchange-v0.1.4
18,18,-0.4498400101186456,4,interchange-v0.1.4
19,19,0.038719999629098015,4,interchange-v0.1.4
20,20,-0.1244400003673257,4,interchange-v0.1.4
21,21,-0.1244400003673257,4,interchange-v0.1.4
22,22,0.06394000260813816,4,interchange-v0.1.4
23,23,0.06394000260813816,4,interchange-v0.1.4
24,24,0.15002000241263494,4,interchange-v0.1.4
25,25,0.15157000629885778,4,interchange-v0.1.4
26,26,0.15157000629885778,4,interchange-v0.1.4
27,27,0.15002000241263494,4,interchange-v0.1.4
28,28,0.07664000152333363,4,interchange-v0.1.4
29,29,0.07664000152333363,4,interchange-v0.1.4
30,30,0.05014999865277393,4,interchange-v0.1.4
31,31,0.05014999865277393,4,interchange-v0.1.4
32,32,0.07870999633057697,4,interchange-v0.1.4
33,33,0.0798100000499068,4,interchange-v0.1.4
34,34,0.0798100000499068,4,interchange-v0.1.4
35,35,0.0798100000499068,4,interchange-v0.1.4
36,36,0.0798100000499068,4,interchange-v0.1.4
0,0,-0.6367700070746847,4,original_topology_v0.10
1,1,0.7590699821106486,4,original_topology_v0.10
2,2,-0.3038099974997946,4,original_topology_v0.10
3,3,0.10249000334659138,4,original_topology_v0.10
4,4,0.3429499893776468,4,original_topology_v0.10
5,5,0.09896000021615543,4,original_topology_v0.10
6,6,-0.3197700054057547,4,original_topology_v0.10
7,7,0.10448999994912662,4,original_topology_v0.10
8,8,-0.14943000382265528,4,original_topology_v0.10
9,9,-0.13424999719938716,4,original_topology_v0.10
10,10,0.09585000121512928,4,original_topology_v0.10
11,11,-0.14084998971304377,4,original_topology_v0.10
12,12,-0.13424999719938716,4,original_topology_v0.10
13,13,-0.14943000382265528,4,original_topology_v0.10
14,14,-0.6089799970992513,4,original_topology_v0.10
15,15,0.3786799936882547,4,original_topology_v0.10
16,16,-0.12471999681076489,4,original_topology_v0.10
17,17,0.09589000338235416,4,original_topology_v0.10
18,18,-0.4372900099166342,4,original_topology_v0.10
19,19,0.053460001140027434,4,original_topology_v0.10
20,20,-0.1493200034507223,4,original_topology_v0.10
21,21,-0.1493200034507223,4,original_topology_v0.10
22,22,0.0627499997011713,4,original_topology_v0.10
23,23,0.0627499997011713,4,original_topology_v0.10
24,24,0.15037000471272985,4,original_topology_v0.10
25,25,0.15191000991979162,4,original_topology_v0.10
26,26,0.15191000991979162,4,original_topology_v0.10
27,27,0.15037000471272985,4,original_topology_v0.10
28,28,0.07767000341334858,4,original_topology_v0.10
29,29,0.07767000341334858,4,original_topology_v0.10
30,30,0.049900001972108275,4,original_topology_v0.10
31,31,0.049900001972108275,4,original_topology_v0.10
32,32,0.12095000141778507,4,original_topology_v0.10
33,33,0.07504999929585972,4,original_topology_v0.10
34,34,0.07504999929585972,4,original_topology_v0.10
35,35,0.07504999929585972,4,original_topology_v0.10
36,36,0.07504999929585972,4,original_topology_v0.10
0,0,0.11467999911734036,5,interchange-v0.1.4
1,1,-0.3230899875717504,5,interchange-v0.1.4
2,2,0.0775799969477313,5,interchange-v0.1.4
3,3,-0.029100001390491213,5,interchange-v0.1.4
4,4,-0.3735600119190557,5,interchange-v0.1.4
5,5,1.434890031282391,5,interchange-v0.1.4
6,6,-0.6543599968510014,5,interchange-v0.1.4
7,7,-0.6543599968510014,5,interchange-v0.1.4
8,8,-0.3671199982719762,5,interchange-v0.1.4
9,9,-0.017999999757323946,5,interchange-v0.1.4
10,10,-0.14972999745181628,5,interchange-v0.1.4
11,11,-0.04696000048092434,5,interchange-v0.1.4
12,12,-0.09550999903253146,5,interchange-v0.1.4
13,13,-0.012060000162039484,5,interchange-v0.1.4
14,14,-0.07002999686769076,5,interchange-v0.1.4
15,15,0.126729994480099,5,interchange-v0.1.4
16,16,-0.4073100095348699,5,interchange-v0.1.4
17,17,0.16087000018783978,5,interchange-v0.1.4
18,18,0.026399999324764525,5,interchange-v0.1.4
19,19,-0.0977900033550603,5,interchange-v0.1.4
20,20,-0.15632000618747302,5,interchange-v0.1.4
21,21,0.027369999725903784,5,interchange-v0.1.4
22,22,-0.16844999843410083,5,interchange-v0.1.4
23,23,0.09830000198313169,5,interchange-v0.1.4
24,24,-0.06072000094822475,5,interchange-v0.1.4
25,25,0.1542900050325053,5,interchange-v0.1.4
26,26,-0.7952600126819951,5,interchange-v0.1.4
27,27,0.21712000614830426,5,interchange-v0.1.4
28,28,0.04309000021645001,5,interchange-v0.1.4
29,29,0.04309000021645001,5,interchange-v0.1.4
30,30,0.04309000021645001,5,interchange-v0.1.4
31,31,0.16648000425526074,5,interchange-v0.1.4
32,32,0.15399999863335065,5,interchange-v0.1.4
33,33,0.14151999301144055,5,interchange-v0.1.4
34,34,0.15187999552914075,5,interchange-v0.1.4
35,35,0.06599000043102674,5,interchange-v0.1.4
36,36,0.06599000043102674,5,interchange-v0.1.4
37,37,0.053619998906339915,5,interchange-v0.1.4
38,38,0.053619998906339915,5,interchange-v0.1.4
39,39,0.06544999725052289,5,interchange-v0.1.4
40,40,0.06544999725052289,5,interchange-v0.1.4
41,41,0.1622900063438075,5,interchange-v0.1.4
42,42,0.07334999686905316,5,interchange-v0.1.4
43,43,0.07334999686905316,5,interchange-v0.1.4
44,44,0.06328000075050763,5,interchange-v0.1.4
45,45,0.06328000075050763,5,interchange-v0.1.4
46,46,0.35493999666401316,5,interchange-v0.1.4
47,47,0.06887000000902585,5,interchange-v0.1.4
48,48,0.06887000000902585,5,interchange-v0.1.4
0,0,0.1173100008876348,5,original_topology_v0.10
1,1,-0.33219999230789893,5,original_topology_v0.10
2,2,0.0815400018603826,5,original_topology_v0.10
3,3,-0.027670001307008217,5,original_topology_v0.10
4,4,-0.3722499922602152,5,original_topology_v0.10
5,5,1.4279899581582571,5,original_topology_v0.10
6,6,-0.6562299743978953,5,original_topology_v0.10
7,7,-0.6562299743978953,5,original_topology_v0.10
8,8,-0.36831000603127234,5,original_topology_v0.10
9,9,-0.018050001630065392,5,original_topology_v0.10
10,10,-0.1498599962084269,5,original_topology_v0.10
11,11,-0.04594000212239976,5,original_topology_v0.10
12,12,-0.09257999963450189,5,original_topology_v0.10
13,13,-0.009450001338002632,5,original_topology_v0.10
14,14,-0.07006000138211008,5,original_topology_v0.10
15,15,0.12622999989104514,5,original_topology_v0.10
16,16,-0.40716999925064795,5,original_topology_v0.10
17,17,0.1600300058038259,5,original_topology_v0.10
18,18,0.027189998260262062,5,original_topology_v0.10
19,19,-0.09892000413822885,5,original_topology_v0.10
20,20,-0.15545000291752573,5,original_topology_v0.10
21,21,0.027679998731734802,5,original_topology_v0.10
22,22,-0.168290005692718,5,original_topology_v0.10
23,23,0.09729000025105719,5,original_topology_v0.10
24,24,-0.06105000309037919,5,original_topology_v0.10
25,25,0.15447999381137137,5,original_topology_v0.10
26,26,-0.7950099722235179,5,original_topology_v0.10
27,27,0.217490000954392,5,original_topology_v0.10
28,28,0.045159997722628166,5,original_topology_v0.10
29,29,0.045159997722628166,5,original_topology_v0.10
30,30,0.045159997722628166,5,original_topology_v0.10
31,31,0.16863000237059836,5,original_topology_v0.10
32,32,0.15282000445437674,5,original_topology_v0.10
33,33,0.14216999553752188,5,original_topology_v0.10
34,34,0.15338000499320273,5,original_topology_v0.10
35,35,0.06593999855828528,5,original_topology_v0.10
36,36,0.06593999855828528,5,original_topology_v0.10
37,37,0.05445999868822341,5,original_topology_v0.10
38,38,0.05445999868822341,5,original_topology_v0.10
39,39,0.06559000008416419,5,original_topology_v0.10
